store_ID,store_name,address,lat,lng
10558,BOOKOFF 佐渡佐和田店,新潟県佐渡市市野沢104-1,38.00789994,138.33877914
10561,BOOKOFF 福岡トリアス久山店,福岡県糟屋郡久山町大字山田1075,33.65453791,130.4923456
10562,BOOKOFF 福島須賀川店,福島県須賀川市岡東町9-10,37.2957576,140.3630409
10565,BOOKOFF 新潟新通店,新潟県新潟市西区新通1326-1,37.86163343,138.9506316
10566,BOOKOFF 宇都宮西川田店,栃木県宇都宮市西川田本町3-1-1,36.5153001,139.8440155
10568,BOOKOFF 常陸大宮店,茨城県常陸大宮市姥賀町594-1,36.55840938,140.4070989
10569,BOOKOFF 豊栄インター店,新潟県新潟市北区かぶとやま1-4-6,37.9277033,139.2201457
10571,BOOKOFF 姫路網干店,兵庫県姫路市網干区余子浜233-1,34.78581577,134.586396
10573,BOOKOFF 中葛西店,東京都江戸川区中葛西4-4-8,35.6669058,139.8657227
10574,BOOKOFF 滋賀草津追分店,滋賀県草津市追分南1-1-19,34.99967115,135.9597358
10576,BOOKOFF 十条駅前店,東京都北区上十条2-7-11,35.75941906,139.7218597
10580,BOOKOFF 福島白河店,福島県白河市新白河2-180,37.12039976,140.1953169
10581,BOOKOFF 6号相馬店,福島県相馬市中村字砂子田139-4,37.79988129,140.9283415
10583,BOOKOFF 門真古川橋店,大阪府門真市速見町9-12,34.734878,135.5935104
10584,BOOKOFF 小倉葛原店,福岡県北九州市小倉南区葛原1-7-10,33.84389046,130.9098698
10586,BOOKOFF JR稲田堤駅前店,神奈川県川崎市多摩区菅稲田堤1-3-4,35.63432888,139.5353042
10587,BOOKOFF 山口旭通り店,山口県山口市旭通り2-10-1,34.16976839,131.4753209
10591,BOOKOFF 神戸西鈴蘭台店,兵庫県神戸市北区南五葉1-6-1,34.72355097,135.1350316
10597,BOOKOFF 天王寺駅前店,大阪府大阪市天王寺区悲田院町9-21,34.64795528,135.5150231
10598,BOOKOFF 周南秋月店,山口県周南市秋月1-1-1,34.05325271,131.824712
10600,BOOKOFF 札幌菊水元町店,北海道札幌市白石区菊水元町二条4-5-5,43.06602667,141.4029083
10604,BOOKOFF PLUS 17号北浦和店,埼玉県さいたま市浦和区北浦和5-6-10,35.87381558,139.6394272
10605,BOOKOFF 大阪弁天町店,大阪府大阪市港区弁天3-13-1 メガドンキホーテ弁天町2F,34.66618191,135.4539609
10606,BOOKOFF 八王子大和田店,東京都八王子市大和田町5-9-7,35.6641651,139.3528076
10608,BOOKOFF 磐田今之浦店,静岡県磐田市今之浦4-21-10,34.7240074,137.8578639
10611,BOOKOFF 湖西店,静岡県湖西市新居町中之郷2296-8,34.70432351,137.55147941
10612,BOOKOFF 横浜鶴ヶ峰店,神奈川県横浜市旭区鶴ケ峰本町1-27-13,35.47779999,139.5391778
10613,BOOKOFF 横須賀堀ノ内店,神奈川県横須賀市三春町3-13-7,35.26680645,139.6887353
10617,BOOKOFF 横浜朝比奈店,神奈川県横浜市金沢区東朝比奈3-24,35.32852324,139.6015041
10623,BOOKOFF 16号狭山上奥富店,埼玉県狭山市上奥富平塚251-1,35.87137405,139.423006
